gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000156162,DPY19L4,0.142857143,0,0.5,0,0,0,0,0.485150744,-0.164252879,0,0.137817232,0.777777778,-0.461490867
ENSG00000156170,NDUFAF6,0,0,0.461538462,0,0,0,0,0.56376967,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000156171,DRAM2,0,0,0.137931034,0,0.275862069,0,0,0.323064745,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000156172,C8orf37,0,0.083333333,0.166666667,0,0.083333333,0,0,0.179256966,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000156194,PPEF2,0.192307692,0,0.346153846,0,0.038461538,0,0,0.000526218,-0.164252879,0,0.137817232,0.642857143,-0.461490867
ENSG00000156206,C15orf26,0,0,1,0,0,0,0,0.011967052,-0.164252879,0,-0.056762281,1,1.127365081
ENSG00000156218,ADAMTSL3,0.108108108,0.054054054,0.297297297,0,0.054054054,0,0.013513514,-1.474876578,-0.164252879,0,1.88903285,0.733333333,-0.461490867
ENSG00000156219,ART3,0,0,0.375,0,0,0,0,-0.052364634,-0.164252879,0,0.137817232,1,-0.461490867
ENSG00000156222,SLC28A1,0.454545455,0,0.272727273,0,0,0,0,0.069208175,-0.164252879,0,-0.640500821,0.375,-0.461490867
ENSG00000156232,WHAMM,0,0,0.5,0,0,0,0,0.013881832,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000156234,CXCL13,0.125,0,0.25,0,0,0,0,-0.296212893,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000156239,N6AMT1,0.321428571,0.107142857,0.321428571,0,0,0,0,0.136266489,-0.164252879,0,-0.056762281,0.5,-0.461490867
ENSG00000156253,RWDD2B,0.071428571,0,0.071428571,0,0,0,0,0.239413213,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000156256,USP16,0.115384615,0,0.346153846,0,0,0,0,-0.151363146,-0.164252879,0,-0.251341795,0.75,1.127365081
ENSG00000156261,CCT8,0.095890411,0,0.095890411,0.04109589,0,0,0,0.664511401,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000156265,MAP3K7CL,0.136363636,0,0.5,0,0,0,0,0.205361036,-0.164252879,0,-0.640500821,0.785714286,-0.461490867
ENSG00000156269,NAA11,0.25,0,0,0,0,0,0,0.262368206,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000156273,BACH1,0,0,0.545454545,0,0,0,0,-0.059342566,-0.164252879,0,-0.445921308,1,0.597746432
ENSG00000156282,CLDN17,0.2,0,0.6,0,0,0,0.2,-0.152787015,-0.164252879,0,-0.251341795,0.75,-0.461490867
ENSG00000156284,CLDN8,0,0,0.25,0,0,0,0,-0.500469608,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000156298,TSPAN7,0,0,0.25,0,0,0,0,-1.964465413,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000156299,TIAM1,0.2,0.036363636,0.418181818,0,0,0.072727273,0,0.226727074,-0.164252879,0,1.499873824,0.676470588,-0.461490867
ENSG00000156304,SCAF4,0.023076923,0.023076923,0.392307692,0,0,0,0,0.293186766,-0.164252879,0,2.278191876,0.944444444,-0.461490867
ENSG00000156313,RPGR,0.068965517,0,0.356321839,0,0,0,0,-0.155750977,-0.164252879,0,0.721555771,0.837837838,0.597746432
ENSG00000156345,CDK20,0,0,0.4,0,0,0,0,-0.127749304,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000156374,PCGF6,0,0,0,0,0,0,0,0.228685105,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000156384,SFR1,0,0.222222222,0.222222222,0,0,0,0,0.110809392,-0.164252879,0,-0.445921308,1,0.597746432
ENSG00000156395,SORCS3,0.172413793,0.068965517,0.586206897,0,0,0,0,-0.017074828,-0.164252879,0,2.278191876,0.772727273,-0.461490867
ENSG00000156398,SFXN2,0.0625,0.015625,0.28125,0,0,0,0,0.535627308,-0.164252879,0,0.137817232,0.818181818,-0.461490867
ENSG00000156411,C14orf2,0,0.583333333,0,0,0,0,0,0.574286389,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000156413,FUT6,0.138888889,0,0.416666667,0,0,0,0,0.082062685,-0.164252879,0,-0.445921308,0.75,-0.461490867
ENSG00000156414,TDRD9,0.214285714,0.214285714,0.428571429,0,0,0,0,0.075018405,-0.164252879,0,0.137817232,0.666666667,0.068127782
ENSG00000156427,FGF18,1,0,0,0,0,0,0,-0.21585722,3.949742219,0,-0.835080334,0,-0.461490867
ENSG00000156453,PCDH1,0.076190476,0,0.247619048,0.038095238,0,0,0,0.627422403,-0.164252879,0,1.499873824,0.764705882,-0.461490867
ENSG00000156463,SH3RF2,0.344827586,0,0.137931034,0,0,0,0,0.117417107,-0.164252879,0,-0.445921308,0.285714286,1.127365081
ENSG00000156466,GDF6,0,0,0.6,0.1,0,0,0,-0.07825397,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000156467,UQCRB,0,0,0.5,0,0,0,0,-0.219374228,-0.164252879,0,-0.640500821,1,0.068127782
ENSG00000156469,MTERF3,0,0.107142857,0.285714286,0,0,0,0,0.861800144,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000156471,PTDSS1,0.034482759,0,0.189655172,0,0,0,0,0.812249958,-0.164252879,0,0.332396745,0.846153846,-0.461490867
ENSG00000156475,PPP2R2B,0.212962963,0,0.333333333,0,0,0,0,-0.610534157,-0.164252879,0,0.137817232,0.610169492,1.127365081
ENSG00000156486,KCNS2,0.296296296,0,0.37037037,0,0,0,0,-0.159958801,-0.164252879,0,0.137817232,0.555555556,-0.461490867
ENSG00000156500,FAM122C,0.181818182,0,0.227272727,0,0,0,0,0.038135273,-0.164252879,0,-0.251341795,0.555555556,-0.461490867
ENSG00000156502,SUPV3L1,0.25,0,0.25,0,0,0,0,0.320088906,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000156504,FAM122B,0.375,0,0.375,0,0,0,0,0.557069962,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000156508,EEF1A1,0.052238806,0.052238806,0.276119403,0,0,0.037313433,0,-0.889419901,-0.164252879,0,0.721555771,0.840909091,-0.461490867
ENSG00000156509,FBXO43,0.047619048,0.023809524,0.238095238,0,0,0,0,0.202774768,-0.164252879,0,1.110714797,0.833333333,-0.461490867
ENSG00000156510,HKDC1,0.103448276,0,0.137931034,0,0,0,0,0.213819716,-0.164252879,0,-0.056762281,0.571428571,-0.461490867
ENSG00000156515,HK1,0.160377358,0,0.41509434,0.037735849,0.047169811,0,0,-0.414739539,-0.164252879,0,0.916135284,0.721311475,-0.461490867
ENSG00000156521,TYSND1,0,0,0.25,0,0,0,0,0.818211643,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000156531,PHF6,0,0.138888889,0.583333333,0,0,0,0,0.590517664,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000156535,CD109,0.2,0.05,0.633333333,0,0,0,0,0.002213602,-0.164252879,0,1.694453337,0.76,0.068127782
ENSG00000156564,LRFN2,0.117647059,0.058823529,0.470588235,0.058823529,0,0,0,0.331382994,-0.164252879,0,0.916135284,0.8,-0.461490867
ENSG00000156574,NODAL,0,0,0.428571429,0,0,0,0,0.031014523,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000156575,PRG3,0,0,1,0,0,0,0,0.002582819,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000156587,UBE2L6,0.153846154,0,0.230769231,0,0,0,0,0.638368292,-0.164252879,0,-0.445921308,0.6,2.186602379
ENSG00000156599,ZDHHC5,0.3,0,0.15,0,0,0,0,0.344880213,-0.164252879,0,-0.445921308,0.333333333,-0.461490867
ENSG00000156603,MED19,0.142857143,0,0.071428571,0,0,0,0,0.643443198,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000156639,ZFAND3,0.3,0,0.4,0,0,0,0,-0.020823012,-0.164252879,0,-0.640500821,0.571428571,-0.461490867
ENSG00000156642,NPTN,0.454545455,0,0,0,0,0.181818182,0,-0.572514253,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000156650,KAT6B,0.195402299,0,0.425287356,0,0,0,0,-0.557810721,-0.164252879,0,0.916135284,0.685185185,0.068127782
ENSG00000156675,RAB11FIP1,0.076923077,0,0.192307692,0,0,0,0,-0.254161512,-0.164252879,0,0.721555771,0.714285714,-0.461490867
ENSG00000156687,UNC5D,0.416666667,0,0.416666667,0,0,0,0,0.027808747,-0.164252879,0,0.332396745,0.5,0.068127782
ENSG00000156689,GLYATL2,0.333333333,0,0.333333333,0,0,0,0,-0.020378828,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000156697,UTP14A,0.166666667,0,0.30952381,0,0,0,0,0.277804026,-0.164252879,0,0.137817232,0.65,0.068127782
ENSG00000156709,AIFM1,0.125,0,0.375,0,0,0,0,0.399103477,-0.164252879,0,-0.251341795,0.75,-0.461490867
ENSG00000156711,MAPK13,0.066666667,0,0.266666667,0,0,0,0,1.422240822,8.063737316,0,-0.445921308,0.8,-0.461490867
ENSG00000156735,BAG4,0,0.133333333,0.4,0,0,0,0,0.416010978,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000156738,MS4A1,0,0,0.367647059,0,0,0,0,-0.857349079,-0.164252879,0,0.137817232,1,-0.461490867
ENSG00000156787,TBC1D31,0.08,0,0.46,0,0,0,0,0.533364444,-0.164252879,0,0.137817232,0.851851852,-0.461490867
ENSG00000156795,WDYHV1,0,0,0.375,0,0,0,0,0.450313611,-0.164252879,0,-0.640500821,1,1.127365081
ENSG00000156802,ATAD2,0.012195122,0.018292683,0.213414634,0,0,0,0,1.233273987,-0.164252879,0,3.251089442,0.945945946,-0.461490867
ENSG00000156804,FBXO32,0.1875,0,0.1875,0,0,0,0,-1.204821456,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000156831,NSMCE2,0.5,0,0.269230769,0,0,0,0,0.416725947,-0.164252879,0,-0.640500821,0.35,0.597746432
ENSG00000156853,ZNF689,0.083333333,0,0.166666667,0,0,0,0,0.014960825,-0.164252879,0,-0.056762281,0.666666667,0.068127782
ENSG00000156858,PRR14,0.054945055,0,0.054945055,0.021978022,0,0,0,0.543982174,-0.164252879,0,-0.251341795,0.5,-0.461490867
ENSG00000156869,FRRS1,0.090909091,0,0.272727273,0,0,0,0,0.529100179,-0.164252879,0,-0.251341795,0.75,-0.461490867
ENSG00000156873,PHKG2,0.023474178,0,0.079812207,0,0,0,0,0.720851788,-0.164252879,0,-0.251341795,0.772727273,1.127365081
ENSG00000156875,HIAT1,0.125,0,0.25,0.125,0,0,0,-0.14612602,-0.164252879,0,-0.251341795,0.666666667,-0.461490867
ENSG00000156876,SASS6,0.083333333,0,0,0,0,0,0,0.828550309,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000156886,ITGAD,0.222222222,0,0.166666667,0,0,0,0,0.049500074,-0.164252879,0,-0.251341795,0.428571429,0.068127782
ENSG00000156920,ADGRG4,0.173913043,0.086956522,0.652173913,0.043478261,0,0,0,-0.069898382,-0.164252879,0,2.47277139,0.789473684,-0.461490867
ENSG00000156925,ZIC3,0.105263158,0,0.315789474,0,0,0,0,0.014300311,-0.164252879,0,-0.251341795,0.75,0.068127782
ENSG00000156928,MALSU1,0,0,0.129032258,0,0,0,0,0.432634675,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000156931,VPS8,0,0.108433735,0.34939759,0,0,0,0,0.131684747,-0.164252879,0,0.721555771,1,1.127365081
ENSG00000156958,GALK2,0.342105263,0,0,0,0.236842105,0,0,0.16871082,-0.164252879,0,-0.640500821,0,0.068127782
ENSG00000156959,LHFPL4,0,0,1,0,0,0,0,0.053734454,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000156966,B3GNT7,0.133333333,0,0.066666667,0,0,0,0,-0.070953357,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000156970,BUB1B,0.097222222,0.027777778,0.277777778,0,0,0,0,1.668172603,3.949742219,0,0.916135284,0.740740741,2.716221029
ENSG00000156973,PDE6D,0,0,0,0,0,0,0,0.132057231,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000156976,EIF4A2,0,0.005910165,0.063829787,0.007092199,0.008274232,0,0,-0.278970911,-0.164252879,0,1.499873824,1,2.186602379
ENSG00000156983,BRPF1,0.117647059,0,0.323529412,0,0,0,0,0.314477744,-0.164252879,0,0.332396745,0.733333333,0.068127782
ENSG00000156990,RPUSD3,0.097222222,0,0.236111111,0,0,0,0,0.774522244,-0.164252879,0,-0.251341795,0.708333333,-0.461490867
ENSG00000157005,SST,0,0,0,0,0,0,0,-0.025083959,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000157014,TATDN2,0.058823529,0,0.705882353,0,0,0,0,0.5577119,-0.164252879,0,-0.056762281,0.923076923,-0.461490867
ENSG00000157020,SEC13,0.088709677,0,0.048387097,0,0,0,0,0.859777575,-0.164252879,0,-0.640500821,0.352941176,5.364314275
ENSG00000157036,EXOG,0.166666667,0.025641026,0.141025641,0,0,0,0,0.209392104,-0.164252879,0,-0.445921308,0.458333333,-0.461490867
ENSG00000157045,NTAN1,0.161290323,0,0.096774194,0,0,0,0.096774194,0.13337951,-0.164252879,0,-0.640500821,0.375,-0.461490867
